Representative	AS	DW	GW	Group	MW	NW	WW
SRR10598221_k119_288073_1_52576084	29	109	69	0	4	206	168
ERR11269306_k141_1412649_11_204592672	153	111	83	0	2	271	356
ERR3281039_k141_248437_1_12695453	64	66	27	0	1	119	74
SRR7912025_k141_133433_4_58925546	32	59	83	0	3	146	59
SRR20309467_k141_696482_2_176162187	227	58	56	0	1	129	415
ERR1713336_k141_135793_2_88675871	73	51	37	0	1	103	413
SRR19238502_k141_161065_3_121140342	12	77	60	0	10	186	78
SRR14751622_k141_960786_6_521131117	223	92	35	0	0	302	110
SRR13727541_k141_82561_3_135631551	120	98	53	0	3	180	121
SRR6797129_k119_98565_9_13353660	214	193	55	0	24	254	144
SRR26502672_k141_698282_1_220388859	73	46	30	0	15	82	388
SRR9852193_k141_126262_3_165472321	292	67	49	0	48	277	264
SRR19238497_k141_267588_1_115994788	9	53	37	0	8	110	59
SRR4465031_k141_649873_23_87016250	116	44	45	0	34	215	475
SRR13225447_k141_641872_1_384021391	68	54	38	0	0	113	118
SRR14932672_k141_991074_1_768533076	486	117	82	0	1	107	314
SRR21203046_k141_66220_1_179017469	180	99	25	0	11	108	111
SRR11088392_k141_808927_1_9026887	5	48	30	0	4	79	173
SRR8512242_k141_337618_2_65822414	171	51	27	0	3	127	76
SRR6747739_k141_373600_1_88564498	294	104	31	0	6	300	292
SRR22372509_k141_181532_1_179400735	7	47	33	0	1	87	226
ERR3281023_k141_152665_1_2252165	156	105	57	0	5	273	267
SRR14492169_k141_446707_2_371640889	175	63	28	0	0	91	109
SRR8351382_k141_1489568_1_202014935	208	114	62	0	18	102	177
SRR13727538_k141_102644_4_134639259	81	93	55	0	0	126	62
SRR14751606_k141_2047828_1_466926764	37	93	91	0	14	190	301
SRR14751609_k141_1152525_2_490141996	372	74	40	0	1	202	175
SRR14932666_k141_1156043_4_758575708	190	122	48	0	17	153	118
SRR19238504_k141_852257_1_124117092	42	44	24	0	1	140	67
SRR26726064_k141_232655_7_158696611	342	176	105	0	5	482	446
ERR4678593_k141_183524_2_57193329	56	128	33	0	16	95	102
SRR2107216_k141_8504_2_24011278	272	97	32	0	1	278	418
SRR10132660_k141_457684_1_291972793	18	46	50	0	3	127	143
SRR13727517_k141_170529_180_116760541	30	108	77	0	12	236	215
SRR13225447_k141_312210_2_383758702	243	208	42	0	1	85	189
ERR4678576_k141_2234750_2_39557751	35	69	68	0	7	144	239
ERR11269307_k141_1115732_3_206250754	275	112	47	0	28	230	233
SRR8512251_k141_420967_15_70077927	257	66	26	0	2	103	83
SRR22372557_k119_152582_19_206248464	37	52	26	0	6	130	65
SRR26726064_k141_225107_5_158900798	29	71	79	0	17	173	260
SRR14932627_k141_897174_2_678455942	104	55	42	0	2	228	152
SRR7369915_k141_187838_1_12212940	22	60	57	0	1	114	108
SRR19786844_k141_36077_4_564008228	47	56	24	0	1	114	64
SRR9261044_k141_145676_2_246691806	187	50	26	0	0	215	208
ERR9855098_k141_1227779_2_30539191	167	68	43	0	1	224	376
ERR1713332_k141_327713_1_85473166	5	47	38	0	6	86	221
ERR11269309_k141_230007_3_208796826	38	76	66	0	10	222	274
ERR4678617_k141_1150386_1_91024185	52	49	51	0	10	146	240
ERR4678604_k141_623695_1_69009452	47	59	48	0	0	124	89
ERR1713400_k141_711228_1_159339483	526	173	75	0	14	143	440
SRR10598218_k119_68966_3_51622411	16	56	64	0	3	127	198
SRR9261013_k141_371041_2_231299507	238	57	49	0	1	214	310
SRR6439736_k141_95061_2_2508387	488	96	68	0	9	91	374
SRR10132630_k141_333011_1_288822491	62	48	30	0	5	275	299
SRR11088427_k141_455962_1_32575070	376	54	59	0	3	130	350
SRR8831201_k141_2441902_2_212835031	389	59	26	0	0	82	385
SRR14932642_k141_1449425_1_707896570	259	131	38	0	20	213	153
ERR1713334_k141_480123_1_86770045	38	90	89	0	7	176	279
ERR11269297_k141_447219_1_53492210	5	53	36	0	6	86	157
SRR19786825_k141_368_1_549003765	17	85	58	0	5	159	100
ERR1725938_k141_160642_1_171517691	92	51	62	0	1	123	443
SRR1702234_k141_158729_2_13566342	65	46	27	0	0	122	75
SRR19238503_k141_186911_2_122067220	12	84	70	0	8	183	121
SRR25018396_k141_274287_1_624853456	283	53	34	0	25	249	187
SRR9852177_k141_1793963_8_278904021	341	54	49	0	7	90	417
ERR3281032_k141_268284_1_9553025	449	183	115	0	43	147	340
SRR20309467_k141_845317_1_174821070	12	135	57	0	4	354	91
SRR13225451_k141_412047_1_339494581	43	59	26	0	1	241	221
SRR9644739_k141_62394_8_64898790	18	80	60	0	7	154	89
SRR12404952_k141_3723515_5_95622336	59	134	26	0	1	409	160
ERR4678682_k141_850377_1_175167381	131	115	54	0	22	99	103
ERR4678640_k141_141304_1_142766809	199	104	47	0	3	385	373
SRR11673991_k141_21143_2_424227794	153	46	28	0	2	186	110
ERR3858123_k141_259496_1_37501636	352	308	95	0	44	345	183
ERR4678652_k141_257108_1_128583439	491	79	55	0	8	88	370
ERR1076082_k141_600519_5_1947486	517	48	24	0	0	189	387
SRR14932546_k141_1030848_9_552517903	331	149	43	0	2	116	66
SRR12113394_k141_249164_124_56021434	374	54	70	0	1	109	112
SRR6439735_k141_938527_1_1271012	476	109	105	0	24	297	381
SRR16108669_k141_158981_273_531717125	176	103	42	0	2	273	306
SRR14932674_k141_184469_6_771673107	257	66	33	0	1	175	333
SRR12404963_k141_1955825_9_78802553	194	134	49	0	3	382	260
SRR22752025_k141_1374313_1_263206892	185	118	44	0	417	406	315
SRR2107219_k141_374050_1_25156170	161	50	30	0	12	197	77
SRR11088392_k141_491103_1_9420270	231	101	44	0	3	297	152
ERR5954425_k141_508228_2_210721883	452	211	60	0	12	472	141
ERR2592257_k141_208014_1_4831403	109	72	64	0	1	145	460
SRR14932523_k141_798158_10_511402022	244	80	51	0	13	142	243
SRR11088434_k141_2107002_1_385302952	140	59	24	0	3	291	238
SRR14932542_k141_223986_2_545009913	286	84	36	0	2	165	175
ERR1713349_k141_239392_3_101554278	102	44	56	0	0	83	406
SRR12113407_k141_3724866_1_79802608	373	48	49	0	0	161	312
SRR13727527_k141_757532_1_124099037	178	52	28	0	0	112	104
ERR3761225_k141_1906706_1_132593814	10	86	58	0	9	150	60
SRR26502672_k141_1241049_70_221122747	174	72	41	0	112	345	247
ERR1713364_k141_304622_2_119411472	88	47	53	0	32	219	470
SRR22752045_k141_899146_1_290672436	67	55	25	0	3	273	269
SRR9852167_k141_137806_1_258505504	219	83	28	0	7	139	82
SRR13994250_k141_692139_1_439564681	476	106	88	0	2	278	294
SRR7369917_k141_96485_1_14956267	170	96	42	0	1	302	295
SRR13608714_k141_740164_1_357374858	28	46	34	0	0	101	343
SRR25018393_k141_538329_2_623201086	99	56	72	0	1	90	411
SRR14751605_k141_1023588_57_463896129	104	95	40	0	13	330	288
SRR14932547_k141_1175688_1_555353000	279	52	23	0	0	189	310
SRR14932611_k141_2164971_1_652307294	346	109	30	0	2	282	67
SRR14932552_k141_713515_1_564239761	269	95	38	0	2	223	133
SRR24226016_k141_93739_2_197602001	161	233	45	0	17	191	79
SRR12404948_k141_1979595_6_44707576	39	46	28	0	9	94	96
ERR4678581_k141_363560_14_48330704	493	227	100	0	9	429	374
ERR3281039_k141_145941_9_12380331	72	48	25	0	0	255	112
ERR3281039_k141_64240_2_12451037	46	69	41	0	0	122	83
ERR4678638_k141_129410_1_140479763	8	55	64	0	5	104	173
SRR7369922_k141_1128106_2_21039648	102	123	80	0	5	437	213
SRR14143308_k141_138128_1_73107433	430	179	51	0	11	157	358
SRR15669519_k141_438707_1_139188127	299	79	27	0	0	227	84
ERR1726006_k141_194083_3_80837989	272	164	69	0	8	484	386
ERR4869736_k141_666088_2_87847377	182	60	26	0	42	181	169
SRR10598218_k119_191747_11_51498875	73	46	33	0	2	81	350
ERR12084963_k141_771504_2_37512484	185	134	45	0	6	415	344
ERR5954430_k141_613605_3_265780550	168	136	31	0	10	484	231
SRR14751602_k141_8013_1_455662730	57	44	23	0	1	93	389
ERR9855099_k141_553222_1_65922197	102	100	68	0	0	231	398
SRR19786825_k141_311906_2_549400981	50	119	85	0	14	245	214
SRR12113407_k141_793699_44_79207231	255	65	37	0	3	171	131
SRR10132625_k141_743051_1_284931637	135	138	80	0	2	329	103
ERR11269298_k141_971561_1_55010322	20	93	70	0	15	229	181
ERR1726033_k141_594359_2_9803575	517	284	151	0	17	595	515
ERR3761240_k141_1110644_2_47773579	157	137	90	0	5	446	155
ERR1713365_k141_135107_2_119827417	294	93	76	0	0	161	448
SRR14932595_k141_518311_1_640441260	73	45	56	0	0	93	388
ERR11269299_k141_172988_1_22804331	9	44	34	0	3	88	202
ERR4678671_k141_96828_18_274400061	41	77	85	0	18	176	253
SRR11088485_k141_1525184_3_410862663	131	85	41	0	1	215	61
ERR1726019_k141_130071_1_807161	84	67	32	0	3	295	317
ERR4678591_k141_117302_1_55709706	37	90	81	0	7	163	287
SRR6797145_k119_19000_3_1704088	4	48	44	0	7	103	66
ERR4222572_k141_351307_5_55885926	28	92	68	0	14	216	152
SRR14751605_k141_96977_2_462998772	108	79	33	0	0	247	205
SRR9261046_k141_369741_2_247746586	292	93	63	0	58	211	168
ERR4869757_k141_491119_1_100721101	299	180	84	0	5	489	444
SRR10132662_k141_329536_1_293801010	19	55	30	0	6	134	117
SRR11088434_k141_2813651_4_383442375	229	56	43	0	0	132	299
SRR8351384_k141_680482_3_206117104	179	117	43	0	54	172	140
SRR9030456_k119_11660_6_232475195	35	70	82	0	5	168	218
ERR3858124_k141_647593_3_25932653	140	242	73	0	22	96	133
SRR13608714_k141_1083774_4_357656827	92	63	64	0	5	112	165
ERR1414226_k119_177593_20_4976627	504	100	48	0	0	234	437
ERR11181245_k141_281921_3_3979781	133	54	28	0	0	135	328
SRR4754862_k141_1292570_3_117828108	145	116	24	0	4	139	61
ERR4678605_k141_534696_1_70925564	18	49	49	0	15	115	170
SRR22372539_k141_44418_74_213513459	275	48	39	0	0	120	162
SRR6747790_k141_20345_1_147777474	292	192	41	0	9	82	65
ERR5954390_k141_57083_10_187815793	283	217	106	0	50	347	257
SRR11088485_k141_426984_1_410151706	318	103	43	0	2	328	163
SRR13225455_k141_1310_1_341952730	423	172	113	0	13	472	477
ERR1725995_k141_36163_2_83700308	92	54	54	0	1	127	416
ERR1713368_k141_497512_2_188207811	21	45	37	0	0	93	226
ERR1713368_k141_138385_1_188505430	72	50	29	0	2	320	202
SRR11088419_k141_768866_1_47076660	86	62	29	0	0	99	97
SRR6439735_k141_263633_1_2242583	79	56	23	0	1	90	77
ERR4678587_k141_11575_1_18463000	123	74	51	0	4	305	124
ERR4678580_k141_140604_1_46989322	10	54	44	0	6	119	235
SRR6797127_k119_219117_1_1016159	42	48	47	0	15	154	258
ERR1713375_k141_158095_6_129359484	449	238	129	0	8	537	498
ERR11269306_k141_408890_2_203548166	8	47	37	0	7	92	203
SRR18749948_k141_130060_1_100449323	81	142	51	0	3	429	139
SRR21427519_k141_64170_3_147562678	297	51	34	0	0	124	307
ERR11269311_k141_358563_2_212424815	18	59	60	0	15	141	267
SRR8351382_k141_861794_17_204250125	231	108	40	0	5	215	138
SRR21694248_k141_213743_1_169485072	188	129	48	0	6	449	284
SRR19786836_k141_535798_5_582611175	11	67	52	0	5	113	94
SRR21203051_k141_17625_4_165663871	94	60	36	0	1	113	70
SRR19238504_k141_393874_4_123213134	143	57	50	0	1	102	281
SRR13727525_k141_123226_92_121454730	13	45	43	0	2	115	96
ERR4678695_k141_629930_2_276515578	220	46	57	0	1	145	397
ERR2592343_k141_966756_2_11723172	343	200	110	0	6	457	500
SRR15237818_k141_620739_1_249432765	294	131	67	0	4	469	450
ERR4869795_k141_684291_1_120802589	302	141	39	0	37	507	222
SRR18749948_k141_887849_43_101113207	132	161	38	0	16	270	122
SRR9644740_k141_165500_8_65576104	144	57	27	0	4	115	84
SRR10132666_k141_451150_3_297179608	21	64	65	0	3	136	142
SRR18749955_k141_356309_4_107973045	15	73	55	0	13	178	68
ERR3858114_k141_1053264_3_18835695	324	82	95	0	0	137	111
ERR4678648_k141_206838_5_121025843	386	200	110	0	5	520	501
SRR7369923_k141_169073_1_22550291	22	45	28	0	0	93	141
ERR11181247_k141_113867_1_4936732	20	49	52	0	12	121	130
SRR14554403_k141_17781_1_399282498	328	183	89	0	4	521	410
SRR2107185_k141_121503_1_20626755	313	71	24	0	1	203	93
SRR25018396_k141_896301_1_625485666	268	68	29	0	135	274	222
ERR11269307_k141_33366_1_206776677	187	131	47	0	11	425	332
SRR11088392_k141_2216005_2_11212800	30	70	69	0	7	139	209
SRR22372546_k141_109067_1_216532197	182	109	34	0	7	404	320
SRR13727529_k141_593222_2_128225271	11	52	53	0	11	141	159
ERR2592277_k141_236825_1_63758089	135	104	61	0	1	247	418
ERR4678637_k141_1037376_1_137305793	354	81	45	0	4	154	395
SRR6800319_k141_55264_4_188956311	240	74	23	0	0	201	136
ERR2592280_k141_412_1_62413222	192	61	40	0	1	209	303
ERR4678592_k141_372494_2_56205873	349	186	123	0	3	369	493
ERR2105752_k141_17000_1_6770386	265	131	62	0	6	105	460
ERR4678626_k141_597304_2_103582415	147	91	24	0	5	85	101
SRR18749950_k141_832812_19_103379425	11	58	55	0	16	168	152
SRR13608737_k141_1519283_1_364736168	323	149	83	0	45	105	386
SRR11088398_k141_147323_1_104183033	229	96	50	0	1	238	163
SRR18331982_k141_19198_5_179499278	14	50	49	0	5	108	232
ERR4678582_k141_812949_2_49468461	366	165	117	0	1	344	490
SRR9261031_k141_284470_2_239539348	358	116	75	0	0	168	460
SRR14751606_k141_1206955_1_466233864	347	147	83	0	13	507	382
SRR14751606_k141_398725_1_466442418	19	51	36	0	3	104	188
SRR6797128_k119_67828_3_3301328	24	46	39	0	0	100	138
SRR26726066_k141_439858_1_160395714	340	245	96	0	263	357	259
SRR14932486_k141_889558_1_459329559	401	138	71	0	12	324	275
SRR13639658_k141_457460_18_368568504	142	116	35	0	0	429	270
SRR19238504_k141_516626_10_123406975	17	86	70	0	14	202	104
ERR4222567_k141_148418_19_47752943	274	147	65	0	2	418	280
SRR9261012_k141_143473_4_230680799	310	55	34	0	1	145	279
SRR18749959_k141_13906_2_91945522	54	149	46	0	17	84	124
ERR1725986_k141_148795_1_74423649	344	187	140	0	13	460	449
SRR10132624_k141_185577_1_284397966	123	100	33	0	1	109	73
ERR1725968_k141_34246_2_180501769	163	58	60	0	0	142	449
SRR14932492_k141_827445_1_466168013	121	101	35	0	4	111	75
SRR22372591_k141_7409_14_209607788	223	247	25	0	12	129	266
ERR4678589_k141_720902_1_21653779	26	74	62	0	9	140	277
SRR9852194_k141_2245393_1_307250856	393	266	77	0	83	300	176
SRR22752010_k141_356275_1_252092085	139	62	73	0	0	125	434
SRR22752011_k141_435172_1_252822795	332	49	50	0	1	112	319
ERR4678640_k141_304744_1_143596061	63	47	36	0	0	82	315
SRR7369912_k141_1059601_11_8378753	136	94	24	0	2	355	275
SRR12964611_k141_417898_11_112921224	156	73	61	0	0	145	90
SRR13225451_k141_204756_1_339262187	139	104	102	0	61	240	334
SRR2107173_k141_168890_1_16186572	471	176	122	0	3	439	420
ERR1713334_k141_188094_1_86819497	17	48	48	0	5	132	249
ERR3281034_k141_310490_1_10085986	44	59	54	0	14	162	272
SRR19786837_k141_424581_2_559074059	160	67	26	0	13	125	115
SRR14932573_k141_1260659_1_599922254	356	166	81	0	7	520	480
SRR14932513_k141_237266_1_487878039	247	96	49	0	15	264	178
SRR7369921_k141_51946_6_19450629	24	50	45	0	69	207	321
ERR12084943_k141_9122_1_5895698	117	105	29	0	4	366	322
SRR14932533_k141_2110150_4_528944500	459	250	148	0	138	540	334
SRR13608728_k141_797531_2_363443845	272	58	25	0	0	149	171
SRR7912025_k141_226601_10_59039997	5	50	36	0	3	87	206
ERR3281038_k141_553945_14_11406584	110	55	34	0	10	321	313
ERR1725947_k141_631954_1_175599159	425	110	40	0	0	352	432
ERR11269305_k141_587200_15_202416186	88	46	53	0	1	101	341
ERR11269302_k141_437607_4_199422301	30	93	93	0	16	175	316
SRR8351385_k141_2039956_45_210577392	238	138	30	0	9	132	93
SRR15237805_k141_297794_1_223028907	41	55	63	0	0	111	102
ERR9855086_k141_808078_2_43664633	141	47	61	0	0	121	348
SRR14751592_k141_75692_10_454425220	100	52	41	0	0	162	80
SRR21694251_k141_346281_2_570148293	261	89	42	0	2	273	129
SRR11536955_k141_1377035_1_93539416	40	72	48	0	15	125	266
ERR1726026_k141_39649_1_35040366	157	59	71	0	1	130	449
ERR4678612_k141_163448_1_83176691	205	124	64	0	28	293	147
SRR14932499_k141_1051941_2_477994761	447	169	86	0	491	428	143
SRR15669520_k141_492951_3_139644461	73	51	45	0	0	91	334
SRR6797133_k119_95581_2_2911670	11	88	24	0	0	101	100
SRR6747737_k141_217582_1_86899494	328	56	30	0	0	98	159
ERR4678609_k141_937930_1_78320580	207	95	30	0	1	376	397
SRR14554404_k141_260538_2_399776192	233	99	37	0	278	434	269
SRR12328016_k141_187075_2_217531440	390	90	35	0	3	159	271
ERR4678695_k141_998081_1_277464620	225	76	34	0	0	197	178
SRR9852208_k141_1042261_1_337051229	367	65	29	0	1	248	322
ERR9855092_k141_374679_1_54666971	72	51	41	0	1	104	364
ERR4678584_k141_222780_1_13468361	168	64	72	0	1	157	407
SRR9261002_k141_256256_1_225752935	233	184	37	0	5	244	117
SRR8797411_k141_67582_192_59497680	130	48	23	0	2	163	128
SRR13727533_k141_122550_44_129972634	245	62	45	0	0	147	170
SRR11088419_k141_735033_5_47696326	127	49	32	0	132	284	221
SRR6747751_k141_480041_1_101319068	358	55	48	0	3	173	219
SRR14932615_k141_412883_8_659425180	214	91	50	0	3	269	376
SRR21802942_k141_901444_1_174060235	122	106	28	0	8	338	286
ERR4678574_k141_932913_1_24395609	205	105	81	0	5	345	433
SRR11088476_k141_943636_1_55706900	144	67	29	0	12	237	114
SRR10132658_k141_254812_1_378044978	26	68	59	0	2	130	212
SRR2107210_k141_306276_3_20952209	132	60	35	0	3	183	225
SRR9261031_k141_328805_7_239823117	323	130	47	0	14	292	237
SRR11088425_k141_855925_1_379142579	339	96	43	0	1	242	165
SRR9852211_k141_663746_1_343639839	135	63	26	0	2	239	70
SRR14932513_k141_1141455_1_488145962	75	51	48	0	0	101	371
SRR18749957_k141_836151_1_161460055	182	101	37	0	26	407	349
SRR11088429_k141_952035_1_53575180	25	59	64	0	8	133	263
SRR10132661_k141_278234_2_293092712	49	128	37	0	61	299	77
ERR2592341_k141_177731_2_8951434	292	97	52	0	0	144	268
SRR15085115_k141_694701_3_50327529	17	49	45	0	1	94	136
SRR22752040_k141_714186_1_278994619	141	65	37	0	1	233	255
SRR13727525_k141_259702_83_121607862	72	74	89	0	11	172	224
SRR22184781_k141_283693_2_613162179	87	152	59	0	2	427	136
SRR11088413_k141_288742_1_129621916	148	86	61	0	1	142	456
SRR10132670_k141_669151_1_299524492	140	53	50	0	0	95	352
SRR15237806_k141_443044_11_224454582	379	127	68	0	53	293	327
SRR8512234_k141_469129_8_62166127	15	48	54	0	4	118	103
ERR3281039_k141_253925_7_12446593	264	66	31	0	0	141	292
ERR3281039_k141_66387_84_12540349	161	104	97	0	123	234	361
SRR14751603_k141_527796_2_459467938	187	83	61	0	1	122	78
ERR2592271_k141_161988_1_14112646	127	46	38	0	1	127	425
SRR22752042_k141_1104196_1_283666220	35	48	33	0	0	87	254
ERR3281032_k141_141168_1_9491426	15	71	49	0	27	122	110
SRR25018387_k141_519830_3_619890058	231	115	70	0	0	382	360
SRR21427518_k141_120482_1_146231740	298	190	71	0	11	271	138
ERR9903368_k141_109764_201_493176513	215	107	28	0	19	167	114
SRR14932486_k141_727068_5_460121797	212	261	40	0	2	94	124
SRR15085122_k141_255034_3_54486945	174	97	30	0	0	151	198
SRR6986819_k119_156527_2_32205941	76	108	37	0	0	348	227
ERR1713343_k141_6446_1_93987818	110	49	26	0	1	128	82
ERR1725961_k141_12102_1_179192863	238	206	52	0	25	146	123
ERR4678656_k141_477639_4_131359483	112	56	33	0	1	152	400
ERR11269305_k141_973603_8_202206560	443	222	45	0	16	125	209
SRR11088462_k141_51611_3_394726898	495	234	136	0	6	529	497
ERR1713331_k141_107112_1_84132035	124	67	55	0	1	126	436
SRR9261020_k141_95645_1_234158955	334	70	31	0	0	118	192
SRR10132671_k141_107269_2_300612192	45	46	47	0	1	93	381
SRR18749965_k141_531549_1_110928253	111	101	27	0	0	342	237
SRR7912025_k141_51199_18_58869975	25	52	50	0	1	122	204
SRR14932623_k141_102542_3_672969763	362	271	94	0	35	235	480
SRR15237818_k141_176578_18_249708841	39	52	61	0	13	134	213
SRR9852214_k141_565705_1_348229196	386	109	91	0	1	221	275
SRR11088462_k141_370020_2_393693789	352	133	55	0	5	274	78
ERR4678600_k141_228245_1_64173801	18	46	50	0	3	118	261
SRR14751620_k141_1365029_3_515679208	202	90	60	0	3	295	409
SRR22372552_k141_177121_5_188904149	3	67	47	0	27	100	93
SRR5007141_k141_2651588_27_47428257	529	296	94	0	52	411	456
ERR11269306_k141_27097_2_204155547	331	153	104	0	3	341	483
SRR12964611_k141_103139_3_112957866	359	228	141	0	2	524	486
SRR11536955_k141_686877_12_92682188	12	59	47	0	3	112	172
ERR1725969_k141_726042_1_181344243	125	49	53	0	1	125	459
ERR5954384_k141_46926_7_181992646	325	164	85	0	8	502	427
ERR11269299_k141_445881_4_22845095	129	133	110	0	56	234	437
SRR4754859_k141_794554_1_131046894	74	91	40	0	0	251	95
ERR9903371_k141_202836_2_273649168	143	157	49	0	17	105	111
SRR10598224_k119_243124_4_67007632	40	47	62	0	11	151	164
SRR9260995_k141_158411_1_221807373	193	95	35	0	4	314	143
SRR15237801_k141_604436_20_221680801	102	73	32	0	3	244	422
ERR2592267_k141_252887_2_1342445	282	78	74	0	1	202	479
ERR4222588_k141_383291_2_59856895	374	51	41	0	1	181	277
SRR22752036_k141_1461333_1_266441353	44	45	49	0	0	87	260
SRR1168486_k141_4166_7_10774348	452	115	27	0	0	87	104
SRR15669522_k141_855554_1_143799469	386	321	105	0	145	408	233
SRR2107171_k141_43841_4_15827648	496	91	53	0	7	97	376
SRR6986814_k141_96072_2_7276926	301	107	32	0	40	207	208
SRR14932641_k141_1435648_1_705445802	76	54	39	0	2	168	66
ERR1713406_k141_469696_1_165430000	165	102	34	0	0	347	305
SRR2107219_k141_273987_1_25495011	183	61	58	0	1	126	436
SRR22372544_k141_199005_1_215607429	217	171	78	0	7	490	393
SRR13727540_k141_7558_1_135321531	359	69	43	0	8	346	332
SRR12334050_k141_227229_2_218691314	91	50	54	0	0	124	380
SRR8351382_k141_449424_4_202011334	433	156	155	0	2	218	198
SRR3727511_k119_83700_1_5901131	94	93	34	0	23	373	269
ERR11269303_k141_1487275_1_200572488	24	51	46	0	2	109	171
ERR12084966_k141_256953_2_43060510	424	186	93	0	2	455	287
SRR14492199_k141_46433_1_392682127	40	58	72	0	14	145	207
SRR18331977_k141_107979_1_178518554	424	180	103	0	4	409	467
SRR13107662_k141_395871_1_310130434	85	94	65	0	24	237	180
ERR4678677_k141_488587_2_195597503	49	58	44	0	6	152	327
SRR13727528_k141_690837_8_126765201	160	101	30	0	0	263	126
ERR1713377_k141_135727_2_131555725	273	64	72	0	1	183	431
SRR11088380_k141_1087051_1_364415132	494	44	24	0	0	188	379
SRR12113407_k141_407568_4_77593145	73	74	37	0	2	279	82
SRR12404948_k141_2049328_3_44122334	236	48	71	0	5	140	461
SRR8351383_k141_1037970_2_205793147	92	61	47	0	0	137	397
SRR12964614_k141_766645_1_115692879	15	52	43	0	4	114	210
SRR14751602_k141_428738_1_455546141	182	54	30	0	4	322	302
SRR6747712_k141_150249_2_62162753	283	52	31	0	42	193	144
ERR1713395_k141_392293_2_152544339	25	101	90	0	21	192	327
SRR6797130_k119_18615_49_6975331	120	88	35	0	1	279	78
ERR4678634_k141_706884_1_113373930	296	83	65	0	1	121	372
SRR11235433_k141_454770_1_413095721	356	88	28	0	0	91	381
SRR26726070_k141_220289_4_161582285	216	73	88	0	0	179	148
